id,concrete_cement,healthy_metal,incomplete,irregular_metal,other
7a4d630a,0.0008244278706771368,0.9950645418531205,0.0006865011316731168,0.0013167290350679299,0.0021078001094611285
7a4bbbd6,0.0018257260359689912,0.9570122784426426,0.0007892930985522106,0.039902273225017854,0.0004704291978184387
7a4ac744,0.02406873137601178,0.4409384651425012,0.005755183815958077,0.5275885697600872,0.0016490499054417848
7a4881fa,0.01596242570441606,0.3875497149258877,0.031186076323138582,0.5630010558351478,0.0023007272114099757
7a4aa4a8,0.0006394436889454557,0.8343518607301991,0.0013965188796948628,0.1631510464556605,0.00046113024550002637
7a514434,0.0014449359450090773,0.5722764260408006,0.012388168428641579,0.4130023251192793,0.0008881444662694796
7a485f72,0.003295908090968908,0.873332531312455,0.0004290476135976994,0.12254723687801566,0.0003952761049624943
7a4b8d32,0.004696077478775363,0.7822905602255914,0.0005385434866765379,0.21187483047849953,0.0005999883304573912
7a47eb3c,9.773101395294378e-05,0.012045379943236866,0.0029053264717411294,0.9845468566549043,0.00040470591616500253
7a4be3ae,0.0038835534982130104,0.02439846341970701,0.0009167240595534985,0.9694438185797538,0.0013574404427725006
7a46a330,0.006000442195226615,0.28941112032900534,0.004465707829423471,0.6987792649895042,0.001343464656840067
7a481620,0.005399718679181305,0.16674928720512147,0.01747703932950623,0.8064380691155476,0.003935885670643559
7a49c678,0.002322855436030054,0.198148381738229,0.009765242924600043,0.7891003850212653,0.000663134879875427
7a4ea044,0.030700658219634667,0.409198266315462,0.007313064572272188,0.5443621652706198,0.008425845622011301
7a47aa1e,0.0014921051084718765,0.9420824582906907,0.000525390033973994,0.05583877648347635,6.127008338673645e-05
7a51aa1e,0.008244789939294525,0.5080746478089805,0.01688722787879032,0.4661120622527739,0.0006812721201606916
7a498be0,0.0059642245486855655,0.31398993708367656,0.01289205204478719,0.663208272364721,0.003945513958129418
7a4a2848,0.024763120136628798,0.7845083662481778,0.0058823874641798805,0.18434896738488576,0.0004971587661275745
7a4c4cd6,0.040550424169156635,0.33351480842992365,0.029935131616386248,0.5954339176199196,0.0005657181646142504
7a465038,0.2697276836170684,0.4299352095007793,0.01744229275454763,0.28174672605629647,0.0011480880713081766
7a4e94aa,0.08686958291495168,0.028018809490566655,0.5309446105658918,0.3532739750678851,0.0008930219607049255
7a49f62a,0.01143320197601035,0.05320488728831643,0.17275428131116,0.7620425124671949,0.000565116957318582
7a45b6f0,0.008109483527037787,0.825166570198923,0.08398947944283731,0.07674360511183755,0.005990861719364324
7a50bb90,0.0050356259046287315,0.9837559140918757,0.0009710720937938228,0.008242202437652208,0.001995185472049701
7a4d38e4,0.000630025584074475,0.6659550699622083,0.011826386678523234,0.3200043031941276,0.0015842145810663953
7a48a3a6,0.0028233180009337605,0.1439512012291837,0.010896434337822204,0.8200490084336524,0.022280037998407793
7a4ebe9e,0.02162404925469707,0.2546548488395189,0.04296816162599076,0.6792784167930136,0.0014745234867800394
7a48352e,0.0012165581509682138,0.7500358099083279,0.004207237357703182,0.2434168985367863,0.0011234960462142632
7a4bfaec,0.007745061157144025,0.9644726452323498,0.0015977058304540537,0.024053815044819803,0.002130772735232405
7a51e060,0.0004940227685774976,0.8639915250076358,0.004025150004815005,0.13085505742698925,0.0006342447919829854
7a4c0f5a,0.010331374499156006,0.9655768308102368,0.0018016833188159568,0.021355904098902295,0.0009342072728887104
7a4b9976,0.8998957267163493,0.029663442498475724,0.029087235396732563,0.040955597017080195,0.0003979983713621114
7a4b27d4,0.39331778737101414,0.1651127672351665,0.3513328727161015,0.08692658792534107,0.003309984752376799
7a51c698,0.8842833558852955,0.05944456998100877,0.027663322754847515,0.02622579808513272,0.0023829532937152957
7a474bb4,0.009887880906000566,0.335661220892858,0.025738922871205272,0.6252939630236062,0.0034180123063300943
7a480054,0.031033973480335295,0.041070019688570776,0.3620067809316135,0.5637300474527709,0.002159178446709414
7a4a4044,0.002717946858819677,0.6561482827380496,0.003944691506235078,0.33662667435463545,0.0005624045422602232
7a4c35ca,0.0015571685531251117,0.6091712743452644,0.0015293409242897054,0.3854544493178905,0.0022877668594305798
7a4d3fd8,0.0022822055438596906,0.7762001012426863,0.004956725897766556,0.19981903061561163,0.016741936700076093
7a4c1a68,9.927174645664977e-05,0.9861722222950465,0.0002253507115641746,0.013325629013314683,0.00017752623361782973
7a4eb1c4,0.000945430283864022,0.9870790102362447,0.0006005368272978854,0.0112078008528817,0.000167221799711889
