id,concrete_cement,healthy_metal,incomplete,irregular_metal,other
7a4d630a,0.0024259658169828403,0.9747587827980471,0.0013032888322329897,0.011877515636474031,0.0096344469162633
7a4bbbd6,0.0017135101646389241,0.9419437275553925,0.006786344578388815,0.047863997989007465,0.0016924197125727288
7a4ac744,0.006871699191596838,0.6781312239307578,0.01668522330440794,0.29380574999457654,0.004506103578660941
7a4881fa,0.0015799539141026196,0.2135854800290124,0.02033348599817357,0.7636513363458417,0.0008497437128692925
7a4aa4a8,0.006596719347056159,0.5081972996054652,0.012716270084989595,0.47038419950898214,0.0021055114535068896
7a514434,0.0017758746839325547,0.5940931346583197,0.029793939630302652,0.37368796870213655,0.0006490823253082509
7a485f72,0.004495429614771807,0.960839073406118,0.0013135598862462293,0.031045104953446315,0.00230683213941791
7a4b8d32,0.0007172489075234269,0.8532277995633291,0.0021843004174127915,0.1431596366625335,0.0007110144492014077
7a47eb3c,0.0015501649115920967,0.018044733179829044,0.0035873338085022984,0.9765985702966166,0.00021919780345966885
7a4be3ae,0.0055394051262987395,0.19161599879957397,0.003523194635484842,0.7893680689998069,0.009953332438835744
7a46a330,0.0005994811971292632,0.2006407349773378,0.0018185944312850174,0.7964520793982709,0.0004891099959769073
7a481620,0.017135915085584635,0.48780385479777444,0.11927774979251173,0.374440969840096,0.0013415104840337367
7a49c678,0.03029139206237524,0.04958568563141649,0.08817296027580232,0.830662610458708,0.0012873515716979992
7a4ea044,0.02019387515301093,0.721108229616517,0.021662705935413445,0.22441571326790857,0.012619476027150111
7a47aa1e,0.0016191107438557927,0.9470376556058206,0.0014421970609770419,0.04967409032659536,0.000226946262751474
7a51aa1e,0.0006829676329226082,0.8578109258018368,0.007234432980103566,0.13382786658880957,0.00044380699632758444
7a498be0,0.003854678609976707,0.772034133107493,0.010872056076376384,0.21283040659447142,0.00040872561168241953
7a4a2848,0.07766464055111787,0.16773143017680786,0.014545182754580119,0.7369798515363161,0.003078894981177901
7a4c4cd6,0.0065043172237794844,0.1420100912069923,0.011772820198201785,0.8381180265948178,0.0015947447762085047
7a465038,0.3704809119676412,0.25241901348240137,0.1610774421872185,0.21168211615334606,0.004340516209392602
7a4e94aa,0.15864210863633063,0.026299833885032126,0.4382564199075258,0.37403050685442,0.0027711307166912442
7a49f62a,0.02879999947546592,0.10740413414138626,0.08080332688661582,0.7820276995060037,0.0009648399905278807
7a45b6f0,0.005631808850686786,0.9269047877046713,0.037672415926681295,0.02478772838537041,0.005003259132589993
7a50bb90,0.0016494127416347346,0.9191369450141307,0.0021140219959348916,0.07185718166649376,0.005242438581806241
7a4d38e4,0.0007848548841416122,0.7322479592696636,0.020822551870097523,0.24592558398240638,0.00021904999369077105
7a48a3a6,0.0009051479383627051,0.41843402146211867,0.004209275498930235,0.5685902132002246,0.007861341900363751
7a4ebe9e,0.003932507061491315,0.15306972551699138,0.008100476583909924,0.8345263863269321,0.0003709045106753514
7a48352e,0.0014743780134880856,0.4511992595691152,0.013800554745287866,0.5316461814155478,0.001879626256561296
7a4bfaec,0.0013611298044355217,0.9767401271752294,0.0012626470558019063,0.02004234858805224,0.0005937473764806643
7a51e060,0.0003195963670075384,0.9155915333501168,0.004550148272310999,0.07770469535321431,0.0018340266573505773
7a4c0f5a,0.049689507773785245,0.8011119677083254,0.005067687763271307,0.06664171731336849,0.07748911944124967
7a4b9976,0.5152817543830966,0.09361780251302838,0.09014059985007024,0.2956000995799199,0.005359743673884599
7a4b27d4,0.36031712840368973,0.10771178240717542,0.38233913101196065,0.14514815850942334,0.004483799667750864
7a51c698,0.6161258463292052,0.07110019197682171,0.07236441372668738,0.2097015497524122,0.030707998214873505
7a474bb4,0.005984808932104864,0.2278346189786225,0.021424622020875087,0.7437862867272285,0.0009696633411691423
7a480054,0.022784293972443536,0.09487522533491297,0.04507095285668964,0.8358093888880804,0.0014601389478736061
7a4a4044,0.0019179964841961018,0.48009455628339437,0.03285808630456658,0.48308711864520965,0.002042242282633331
7a4c35ca,0.004012726357133847,0.8331667018842975,0.001537586396019239,0.15838912503749614,0.0028938603250530134
7a4d3fd8,0.01083249803992472,0.6083366331443978,0.005238263969847282,0.37344013488417843,0.0021524699616518672
7a4c1a68,0.004410828800842334,0.875399792267005,0.001849994493042069,0.1112550517185118,0.007084332720598629
7a4eb1c4,0.004930552431828567,0.986719090697209,0.0012879742444415934,0.006374130059700563,0.0006882525668199331
7a4a51ce,0.0008266835186568204,0.8203110001766696,0.0009926841004559781,0.1776834071284526,0.00018622507576514756
7a4a14fc,0.00301737334448604,0.8953099459322409,0.0035626194677726183,0.09771643720408005,0.00039362405142020547
7a5015d2,0.001602024336249577,0.9919313769868404,0.0009549550041125857,0.004970077455948194,0.0005415662168491163
7a4ba95c,0.0012879366492604375,0.9909312861597274,0.0007479881985928249,0.006016205942195171,0.0010165830502243986
7a5101ae,0.0006336486286027637,0.9888936726374281,0.00046413951842112495,0.009597307601307576,0.00041123161424070997
7a4d0a22,0.0010389521597264707,0.9641618492098641,0.0015943584424182686,0.03291026945439901,0.00029457073359201387
7a5134ee,0.0005534567008646886,0.9649110119701252,0.0008510333786651879,0.031999660732022754,0.0016848372183220198
7a4a85c2,0.020259238895226413,0.8398639391074769,0.001963590093100839,0.13422472944143013,0.003688502462766025
7a514b14,0.031123154801277277,0.35308444035512837,0.03515640862464233,0.5757527027468917,0.004883293472060095
7a4d0a90,0.014409098511934748,0.1364620367376823,0.05889484663714016,0.7845881654923309,0.005645852620911953
7a485fd6,0.0032623634937901332,0.11342083527814192,0.0318606567397385,0.8458683550479942,0.005587789440335519
7a4f668c,0.0028408574522054055,0.3135915006560431,0.0023020888876181893,0.6629508494523052,0.01831470355182812
