id,concrete_cement,healthy_metal,incomplete,irregular_metal,other
7a4d630a,0.7313188214099298,4.297702216287496,0.7420180070825227,3.190903044089797,0.773643911802683
7a4bbbd6,0.7785649711449265,4.2888753805688875,1.7583784118336638,3.2248306622387894,-0.26607982025725313
7a4ac744,1.9196692944864127,4.272119017443981,0.7802235290478546,3.253680679981371,-0.2810645234147334
7a4881fa,0.7706001102541089,3.238111868333989,1.823956326571437,4.283531654008219,-0.2765223784442922
7a4aa4a8,0.7544558759624599,4.281944477996339,1.7623890571324035,3.2682090591833504,-0.2707430918753443
7a514434,0.7406299172292719,3.2676599091783283,1.8258291683372343,4.2811411481655925,-0.2764624853681244
7a485f72,0.7522929470076376,4.2978133629311595,1.7341285940692623,3.261371067475792,-0.2794177552844603
7a4b8d32,1.806247195018408,4.291437414954345,0.7262586060270081,3.264915596426126,-0.27631965421286675
7a47eb3c,0.7270304465671511,3.089182520909885,2.1159630937805596,4.300233230603187,-0.28163086353596695
7a4be3ae,1.7786114132872979,3.235690928942547,-0.27182847519686465,4.287144454689858,0.7697612703636225
7a46a330,0.7766879659077476,3.233362231948932,1.7522164794761022,4.28465638464765,-0.2550140654851681
7a481620,1.8661778744204132,4.267142032743074,0.780865785901385,3.247682175415678,-0.2708883871084957
7a49c678,2.03504150068245,3.2671988816320243,0.7484540289400305,4.273883111924065,-0.28350052502058765
7a4ea044,1.8949094492906462,3.228606344497774,-0.2668455142836024,4.263981012988102,0.7991851576035731
7a47aa1e,1.7744372687998373,4.294991370295501,0.7370985306100457,3.2672371754703997,-0.2851021400943205
7a51aa1e,0.7415963280736558,3.261208188005697,1.8429151366294008,4.2876712124067105,-0.2826879142903543
7a498be0,0.7548132629395194,4.280658751790005,1.8051170868041102,3.2654982855737593,-0.2782629816822822
7a4a2848,2.0316136986353226,4.2768302965052305,0.7828925513715113,3.257493848711911,-0.2890743971898036
7a4c4cd6,2.0493078990215756,3.2443548729171297,0.8034855419842799,4.264160916955417,-0.28044338134277086
7a465038,3.158105130542494,2.182802768449153,0.8015017806379613,4.246230198419322,-0.25878541249781745
7a4e94aa,3.2146617171743945,0.7773416332379672,4.240181261467501,2.251018947622314,-0.28145219309552766
7a49f62a,0.7730826253550965,2.1981679313311675,3.2380646148609182,4.271205699656686,-0.28702369762849117
7a45b6f0,0.7546183538521225,4.2760914082608625,1.82001012058119,3.242325171366798,-0.25962263213161196
7a50bb90,1.7556271990220065,4.296173439723545,0.7318894462220337,3.236520853377442,-0.2601642467834418
7a4d38e4,0.7454421759753898,4.289137306288938,1.7796391175406374,3.258845356006576,-0.2762082250239549
7a48a3a6,-0.28537373500938257,3.253473831842117,1.8743269984878095,4.285522727982776,0.7595049949493347
7a4ebe9e,3.128409671220731,2.0403120785225157,0.8277797973082852,4.289731379943369,-0.2879211475294011
7a48352e,0.7464712879632068,4.268167355892421,1.7966293671358329,3.2812644908818824,-0.27561546168453555
7a4bfaec,1.8046737586994708,4.279780302622012,-0.2616082774383654,3.1955027617742986,0.7958617897569994
7a51e060,0.7252811832650659,4.2934542679943934,1.7835744906305637,3.248807442353072,-0.2633648071914454
7a4c0f5a,1.936342317331832,4.2876776981267986,0.7371697046864183,3.2302891479034437,-0.2735094491547612
7a4b9976,4.28279489471389,1.9292990446334752,0.9239717122950325,3.1231519819442175,-0.2829572100184982
7a4b27d4,3.253225232700501,0.8207855751468263,4.249942096584936,2.220880518856143,-0.2914553958707398
7a51c698,4.246828687084983,3.1012971432684147,1.0662989061250985,2.0048631535282793,-0.26012151627701946
7a474bb4,1.8599211785110583,3.2642233340219144,0.7613111581278841,4.262742951316127,-0.2704226179041925
7a480054,0.8150802454058586,1.8417359381465126,3.193623086733235,4.288353539939283,-0.2831826902910352
7a4a4044,0.7820697987285196,4.28763762169473,1.7613778938338278,3.255921552794096,-0.27950661907665286
7a4c35ca,0.7438076022291232,3.28491284211167,1.7336684746919055,4.28780114405687,-0.27692106849677284
7a4d3fd8,-0.259601614459916,4.291869907777787,0.7351429058568604,3.184861328127609,1.842517820358359
7a4c1a68,1.7483089099639741,4.298290299606646,0.7369547334498476,3.2442854001456407,-0.2719479458937694
7a4eb1c4,0.7611385527037857,4.296805643674628,1.7471226151937174,3.2327257908058065,-0.2755358221395439
7a4a51ce,1.7539201977967047,4.289700103117194,0.7324145140180173,3.2561810736452887,-0.2514280049954425
7a4a14fc,0.8477047293370235,4.284979930936047,1.7690229196748277,3.2416977524182813,-0.28152082948369617
7a5015d2,0.7806836163999565,4.290536330264306,1.7744613228712862,3.251885035762583,-0.28478098490028664
7a4ba95c,1.7616370930143552,4.298424778341437,0.7212865147038934,3.255926338433897,-0.26974860026833714
7a5101ae,1.7537673420897253,4.298680762651634,0.7179619397971189,3.266854360855375,-0.27053621428264346
7a4d0a22,0.779047806472322,4.291311802262857,1.7551916984130145,3.2413081206004652,-0.2760903214040395
7a5134ee,0.7488349947831031,4.292074943150183,1.7331334570991053,3.2686001551781314,-0.2686932474184895
7a4a85c2,1.9099772208137988,4.273974359048112,0.7346515224954174,3.2611190226784967,-0.2661073061453712
7a514b14,0.7788359841014278,3.243162071694619,2.0893409939801066,4.255491300238017,-0.27129833640790185
7a4d0a90,0.8480965512637635,3.2512868698344977,2.04064359088658,4.257243680489671,-0.2839150438110189
7a485fd6,1.7957690976516567,3.2378812108516097,-0.2481680829660969,4.266970123750124,0.777073862072912
7a4f668c,0.7560261361177731,3.272294359266144,-0.2764591883840114,4.274253226276509,1.7993681884269364
7a44e752,0.7694440940940035,3.2340447039221862,1.8892601311435206,4.2911975013649695,-0.2890505873227493
7a5162d4,-0.2263478269716942,3.1421232759677142,0.753185551196679,4.27552575894168,1.8829581384104106
7a465894,1.765719487766292,4.286490108715584,-0.2838257207084822,3.2671453700696635,0.7758160681268671
7a4c9a10,2.034428245231369,4.297224960874593,-0.2829213991738687,3.1669730396503364,0.7370177183320065
7a485810,-0.26800733548359945,4.299104805354099,1.769177849534976,3.15971288518392,0.7441127321162577
7a4a9788,3.0154651846401426,4.29790497864043,-0.2709959827122644,1.7678496626721711,0.7850503896228397
7a503198,1.7676408848628498,4.292710309235988,0.7446858814700335,3.231282722313625,-0.26528190097160353
7a4e206a,1.8669489236409056,4.2964907323050054,0.7283892715833931,3.120728543178847,-0.26008174736294
7a4c15ea,3.2229904868418213,4.2758719342801434,0.7492120965614606,2.1741557010844073,-0.2766227684591964
7a4f8536,1.7910457701878761,3.255234270016544,-0.2771545775171274,4.272260513729213,0.8244479294509475
7a513df4,0.7456615767803656,3.128919378408444,1.9982735846482294,4.292107277671925,-0.2726311654242023
7a4d7624,0.7445075855768144,3.1506569966181197,1.9453419837774826,4.271860872252906,-0.21294554971254448
7a4c9e8e,0.732579332025486,2.069913668397342,3.1497447616575105,4.296718756668309,-0.27893560906922904
7a4b2554,-0.2517295979103813,3.2033342363302784,0.7724599679897581,4.272285093109259,1.8530212486394608
7a502b12,-0.2721473759572464,4.265456048970208,0.7704458098385126,3.2721283683579747,1.790252443140557
7a4c32e6,4.264813781199634,0.7768038511366369,3.2424780808872815,2.2132452648510053,-0.28756366170989334
7a4a8a2c,4.284862229285617,3.0702009764304092,0.8102627570444705,2.0764255410495327,-0.2788661722095628
7a467b76,0.7926928952181106,3.2375695147992305,2.116478249389459,4.278501139800991,-0.2886032858475104
7a51b554,0.7927569168785888,4.267985498925866,1.9547187642594432,3.25491699217241,-0.28244986503570885
7a4622e8,0.7412637122846271,3.244540966422383,1.7904459830489112,4.295869166295116,-0.28197266276741584
7a4a599e,0.7491318405924022,4.285387983337975,1.7549887830136188,3.2656586025959458,-0.26747939477548444
7a4d17c4,0.8773192314659237,3.248096756897631,2.1145117946646126,4.227064438460359,-0.2776693093954423
7a4fb740,1.8791333576659432,4.266468010392856,0.7610110659982849,3.226063331581356,-0.24980246663839747
7a4ceed4,1.868810107284459,4.294996630891267,0.7327517737416369,3.1689029807029954,-0.2670523406344816
7a45d1a8,0.7397252514010225,4.274863768690115,1.789225368211116,3.2552446305413447,-0.24293265618071008
7a4ef33c,0.7403831753830865,3.2716542454472703,1.765309532514287,4.289800021684457,-0.27922312908341584
7a4ec808,0.7507506557812527,2.2325017947141017,3.1856937508203966,4.269073568791359,-0.27572881695595275
7a4eb8d6,0.7927281271411257,4.277084194403039,1.8248863090580394,3.2668690501650888,-0.28697427750558296
7a4f39d2,4.253904203586777,0.8032737107885722,3.1902194713223597,2.2363932014600016,-0.2822416608796828
7a47a140,0.7650120023308811,3.267667655882242,1.7729277062771351,4.290457919042626,-0.28782295135265246
7a4ec79a,0.7398101737935413,3.0918412225341636,2.065361148505053,4.295667193249988,-0.27699512371940627
